"geographic_id","county","state","age_3to17yrs_total","age_3to17_enrolled","year","fips"
"0500000US51065","Fluvanna County","Virginia","null","null",2020,"51065"
"0500000US51067","Franklin County","Virginia","9139","8321",2020,"51067"
"0500000US51069","Frederick County","Virginia","17029","15280",2020,"51069"
"0500000US51071","Giles County","Virginia","null","null",2020,"51071"
"0500000US51073","Gloucester County","Virginia","6362","5786",2020,"51073"
"0500000US51075","Goochland County","Virginia","null","null",2020,"51075"
"0500000US51077","Grayson County","Virginia","null","null",2020,"51077"
"0500000US51079","Greene County","Virginia","null","null",2020,"51079"
"0500000US51081","Greensville County","Virginia","null","null",2020,"51081"
"0500000US51083","Halifax County","Virginia","null","null",2020,"51083"
"0500000US51085","Hanover County","Virginia","20395","18902",2020,"51085"
"0500000US51087","Henrico County","Virginia","62582","56801",2020,"51087"
"0500000US51089","Henry County","Virginia","8670","7797",2020,"51089"
"0500000US51091","Highland County","Virginia","null","null",2020,"51091"
"0500000US51093","Isle of Wight County","Virginia","6682","6062",2020,"51093"
"0500000US51095","James City County","Virginia","13179","12079",2020,"51095"
"0500000US51097","King and Queen County","Virginia","null","null",2020,"51097"
"0500000US51099","King George County","Virginia","null","null",2020,"51099"
"0500000US51101","King William County","Virginia","null","null",2020,"51101"
"0500000US51103","Lancaster County","Virginia","null","null",2020,"51103"
"0500000US51105","Lee County","Virginia","null","null",2020,"51105"
"0500000US51107","Loudoun County","Virginia","96787","88817",2020,"51107"
"0500000US51109","Louisa County","Virginia","6198","5397",2020,"51109"
"0500000US51111","Lunenburg County","Virginia","null","null",2020,"51111"
"0500000US51113","Madison County","Virginia","null","null",2020,"51113"
"0500000US51115","Mathews County","Virginia","null","null",2020,"51115"
"0500000US51117","Mecklenburg County","Virginia","null","null",2020,"51117"
"0500000US51119","Middlesex County","Virginia","null","null",2020,"51119"
"0500000US51121","Montgomery County","Virginia","12240","11154",2020,"51121"
"0500000US51125","Nelson County","Virginia","null","null",2020,"51125"
"0500000US51127","New Kent County","Virginia","null","null",2020,"51127"
"0500000US51131","Northampton County","Virginia","null","null",2020,"51131"
"0500000US51133","Northumberland County","Virginia","null","null",2020,"51133"
"0500000US51135","Nottoway County","Virginia","null","null",2020,"51135"
"0500000US51137","Orange County","Virginia","6469","5610",2020,"51137"
"0500000US51139","Page County","Virginia","null","null",2020,"51139"
"0500000US51141","Patrick County","Virginia","null","null",2020,"51141"
"0500000US51143","Pittsylvania County","Virginia","9893","8558",2020,"51143"
"0500000US51145","Powhatan County","Virginia","null","null",2020,"51145"
"0500000US51147","Prince Edward County","Virginia","null","null",2020,"51147"
"0500000US51149","Prince George County","Virginia","7104","6419",2020,"51149"
"0500000US51153","Prince William County","Virginia","105420","93742",2020,"51153"
"0500000US51155","Pulaski County","Virginia","null","null",2020,"51155"
"0500000US51157","Rappahannock County","Virginia","null","null",2020,"51157"
"0500000US51159","Richmond County","Virginia","null","null",2020,"51159"
"0500000US51161","Roanoke County","Virginia","16641","15067",2020,"51161"
"0500000US51163","Rockbridge County","Virginia","null","null",2020,"51163"
"0500000US51165","Rockingham County","Virginia","15394","13607",2020,"51165"
"0500000US51167","Russell County","Virginia","null","null",2020,"51167"
"0500000US51169","Scott County","Virginia","null","null",2020,"51169"
"0500000US51171","Shenandoah County","Virginia","7594","6871",2020,"51171"
"0500000US51173","Smyth County","Virginia","null","null",2020,"51173"
"0500000US51175","Southampton County","Virginia","null","null",2020,"51175"
"0500000US51177","Spotsylvania County","Virginia","28512","25431",2020,"51177"
"0500000US51179","Stafford County","Virginia","32982","29995",2020,"51179"
"0500000US51181","Surry County","Virginia","null","null",2020,"51181"
"0500000US51183","Sussex County","Virginia","null","null",2020,"51183"
"0500000US51185","Tazewell County","Virginia","6553","5855",2020,"51185"
"0500000US51187","Warren County","Virginia","7476","6281",2020,"51187"
"0500000US51191","Washington County","Virginia","8756","7486",2020,"51191"
"0500000US51193","Westmoreland County","Virginia","null","null",2020,"51193"
"0500000US51195","Wise County","Virginia","6191","5395",2020,"51195"
"0500000US51197","Wythe County","Virginia","null","null",2020,"51197"
"0500000US51199","York County","Virginia","14030","12986",2020,"51199"
"0500000US51510","Alexandria city","Virginia","22411","19517",2020,"51510"
"0500000US51520","Bristol city","Virginia","null","null",2020,"51520"
"0500000US51530","Buena Vista city","Virginia","null","null",2020,"51530"
"0500000US51540","Charlottesville city","Virginia","5832","5378",2020,"51540"
"0500000US51550","Chesapeake city","Virginia","50503","45227",2020,"51550"
"0500000US51570","Colonial Heights city","Virginia","null","null",2020,"51570"
"0500000US51580","Covington city","Virginia","null","null",2020,"51580"
"0500000US51590","Danville city","Virginia","7395","6826",2020,"51590"
"0500000US51595","Emporia city","Virginia","null","null",2020,"51595"
"0500000US51600","Fairfax city","Virginia","null","null",2020,"51600"
"0500000US51610","Falls Church city","Virginia","null","null",2020,"51610"
"0500000US51620","Franklin city","Virginia","null","null",2020,"51620"
"0500000US51630","Fredericksburg city","Virginia","null","null",2020,"51630"
"0500000US51640","Galax city","Virginia","null","null",2020,"51640"
"0500000US51650","Hampton city","Virginia","22972","20700",2020,"51650"
"0500000US51660","Harrisonburg city","Virginia","7328","6561",2020,"51660"
"0500000US51670","Hopewell city","Virginia","null","null",2020,"51670"
"0500000US51678","Lexington city","Virginia","null","null",2020,"51678"
"0500000US51680","Lynchburg city","Virginia","12229","11115",2020,"51680"
"0500000US51683","Manassas city","Virginia","8996","7897",2020,"51683"
"0500000US51685","Manassas Park city","Virginia","null","null",2020,"51685"
"0500000US51690","Martinsville city","Virginia","null","null",2020,"51690"
"0500000US51700","Newport News city","Virginia","33600","29922",2020,"51700"
"0500000US51710","Norfolk city","Virginia","38110","33445",2020,"51710"
"0500000US51720","Norton city","Virginia","null","null",2020,"51720"
"0500000US51730","Petersburg city","Virginia","null","null",2020,"51730"
"0500000US51735","Poquoson city","Virginia","null","null",2020,"51735"
"0500000US51740","Portsmouth city","Virginia","17681","15595",2020,"51740"
"0500000US51750","Radford city","Virginia","null","null",2020,"51750"
"0500000US51760","Richmond city","Virginia","31373","27739",2020,"51760"
"0500000US51770","Roanoke city","Virginia","17766","15533",2020,"51770"
"0500000US51775","Salem city","Virginia","null","null",2020,"51775"
"0500000US51790","Staunton city","Virginia","null","null",2020,"51790"
"0500000US51800","Suffolk city","Virginia","18412","16491",2020,"51800"
"0500000US51810","Virginia Beach city","Virginia","82712","75338",2020,"51810"
"0500000US51820","Waynesboro city","Virginia","null","null",2020,"51820"
"0500000US51830","Williamsburg city","Virginia","null","null",2020,"51830"
"0500000US51840","Winchester city","Virginia","null","null",2020,"51840"
"0500000US53001","Adams County","Washington","null","null",2020,"53001"
"0500000US53003","Asotin County","Washington","null","null",2020,"53003"
"0500000US53005","Benton County","Washington","45461","40256",2020,"53005"
"0500000US53007","Chelan County","Washington","15446","13434",2020,"53007"
"0500000US53009","Clallam County","Washington","11056","9249",2020,"53009"
"0500000US53011","Clark County","Washington","98138","87725",2020,"53011"
"0500000US53013","Columbia County","Washington","null","null",2020,"53013"
"0500000US53015","Cowlitz County","Washington","21249","18245",2020,"53015"
"0500000US53017","Douglas County","Washington","9518","8351",2020,"53017"
"0500000US53019","Ferry County","Washington","null","null",2020,"53019"
"0500000US53021","Franklin County","Washington","25640","22228",2020,"53021"
"0500000US53023","Garfield County","Washington","null","null",2020,"53023"
"0500000US53025","Grant County","Washington","24362","21295",2020,"53025"
"0500000US53027","Grays Harbor County","Washington","12688","11056",2020,"53027"
"0500000US53029","Island County","Washington","12844","11402",2020,"53029"
"0500000US53031","Jefferson County","Washington","null","null",2020,"53031"
"0500000US53033","King County","Washington","374214","337839",2020,"53033"
"0500000US53035","Kitsap County","Washington","46153","41140",2020,"53035"
"0500000US53037","Kittitas County","Washington","6695","5803",2020,"53037"
"0500000US53039","Klickitat County","Washington","null","null",2020,"53039"
"0500000US53041","Lewis County","Washington","14283","12731",2020,"53041"
"0500000US53043","Lincoln County","Washington","null","null",2020,"53043"
"0500000US53045","Mason County","Washington","10385","9115",2020,"53045"
"0500000US53047","Okanogan County","Washington","8153","7287",2020,"53047"
"0500000US53049","Pacific County","Washington","null","null",2020,"53049"
"0500000US53051","Pend Oreille County","Washington","null","null",2020,"53051"
"0500000US53053","Pierce County","Washington","172289","151797",2020,"53053"
"0500000US53055","San Juan County","Washington","null","null",2020,"53055"
"0500000US53057","Skagit County","Washington","23524","20709",2020,"53057"
"0500000US53059","Skamania County","Washington","null","null",2020,"53059"
"0500000US53061","Snohomish County","Washington","153096","135600",2020,"53061"
"0500000US53063","Spokane County","Washington","94925","84224",2020,"53063"
"0500000US53065","Stevens County","Washington","8237","7369",2020,"53065"
"0500000US53067","Thurston County","Washington","51510","44814",2020,"53067"
"0500000US53069","Wahkiakum County","Washington","null","null",2020,"53069"
"0500000US53071","Walla Walla County","Washington","10799","9599",2020,"53071"
"0500000US53073","Whatcom County","Washington","36551","32422",2020,"53073"
"0500000US53075","Whitman County","Washington","6160","5418",2020,"53075"
"0500000US53077","Yakima County","Washington","63171","54372",2020,"53077"
"0500000US54001","Barbour County","West Virginia","null","null",2020,"54001"
"0500000US54003","Berkeley County","West Virginia","23066","20058",2020,"54003"
"0500000US54005","Boone County","West Virginia","null","null",2020,"54005"
"0500000US54007","Braxton County","West Virginia","null","null",2020,"54007"
"0500000US54009","Brooke County","West Virginia","null","null",2020,"54009"
"0500000US54011","Cabell County","West Virginia","15299","13039",2020,"54011"
"0500000US54013","Calhoun County","West Virginia","null","null",2020,"54013"
"0500000US54015","Clay County","West Virginia","null","null",2020,"54015"
"0500000US54017","Doddridge County","West Virginia","null","null",2020,"54017"
"0500000US54019","Fayette County","West Virginia","7536","6674",2020,"54019"
"0500000US54021","Gilmer County","West Virginia","null","null",2020,"54021"
"0500000US54023","Grant County","West Virginia","null","null",2020,"54023"
"0500000US54025","Greenbrier County","West Virginia","null","null",2020,"54025"
"0500000US54027","Hampshire County","West Virginia","null","null",2020,"54027"
"0500000US54029","Hancock County","West Virginia","null","null",2020,"54029"
"0500000US54031","Hardy County","West Virginia","null","null",2020,"54031"
"0500000US54033","Harrison County","West Virginia","12333","10353",2020,"54033"
"0500000US54035","Jackson County","West Virginia","null","null",2020,"54035"
"0500000US54037","Jefferson County","West Virginia","10709","9555",2020,"54037"
"0500000US54039","Kanawha County","West Virginia","29935","25649",2020,"54039"
"0500000US54041","Lewis County","West Virginia","null","null",2020,"54041"
"0500000US54043","Lincoln County","West Virginia","null","null",2020,"54043"
"0500000US54045","Logan County","West Virginia","null","null",2020,"54045"
"0500000US54047","McDowell County","West Virginia","null","null",2020,"54047"
"0500000US54049","Marion County","West Virginia","9490","8205",2020,"54049"
"0500000US54051","Marshall County","West Virginia","null","null",2020,"54051"
"0500000US54053","Mason County","West Virginia","null","null",2020,"54053"
"0500000US54055","Mercer County","West Virginia","10381","8706",2020,"54055"
"0500000US54057","Mineral County","West Virginia","null","null",2020,"54057"
"0500000US54059","Mingo County","West Virginia","null","null",2020,"54059"
"0500000US54061","Monongalia County","West Virginia","14275","12711",2020,"54061"
"0500000US54063","Monroe County","West Virginia","null","null",2020,"54063"
"0500000US54065","Morgan County","West Virginia","null","null",2020,"54065"
"0500000US54067","Nicholas County","West Virginia","null","null",2020,"54067"
"0500000US54069","Ohio County","West Virginia","6706","5618",2020,"54069"
"0500000US54071","Pendleton County","West Virginia","null","null",2020,"54071"
"0500000US54073","Pleasants County","West Virginia","null","null",2020,"54073"
"0500000US54075","Pocahontas County","West Virginia","null","null",2020,"54075"
"0500000US54077","Preston County","West Virginia","null","null",2020,"54077"
"0500000US54079","Putnam County","West Virginia","10802","9406",2020,"54079"
"0500000US54081","Raleigh County","West Virginia","13196","11237",2020,"54081"
